context,next_word,probability
"('ความ', 'อยู่')",เผือก,0.006578947368421052
"('ความ', 'ของ')",เผือก,0.0084273325728008
"('มาก',)",เผือก,0.008571991592222807
"('ขี้', 'มาก')",เผือก,0.006541108538162775
"('ตาม', 'เลย')",เผือก,0.008389901306939665
"('รบู', ' ')",เผือก,0.01100939563230066
"('ไม่', 'ทัน')",เผือก,0.01084970627090536
"('รบู', ' ', 'ไม่', 'ทัน')",เผือก,0.010839126275560558
"('ขอ',)",เผือก,0.02197802197802198
"('นิ', 'สสส')",เผือก,0.005371399462813745
"('ขอ', 'นิ', 'สสส')",เผือก,0.005361500040939982
"(' ', 'รอ')",เผือก,0.007234946811217998
"('ปะปน', 'กับ')",เผือก,0.007225259704756699
"(' ', 'รอ', 'ปะปน', 'กับ')",เผือก,0.0072156762037120965
"('เนี่ย', 'ต่อม')",เผือก,0.01793246993524514
"('ทำงาน', 'ละ')",เผือก,0.007196813439751293
"('ต่อม',)",เผือก,0.024384633080285253
"('เนี่ย', 'ต่อม', 'ทำงาน', 'ละ')",เผือก,0.0071875309743284765
"(' ', 'อยาก')",เผือก,0.04998001186392593
"('ไม่', 'ไหว')",เผือก,0.005286016949152542
"('อยาก',)",เผือก,0.06479322139303482
"(' ', 'อยาก', 'ไม่', 'ไหว')",เผือก,0.005268118896460675
"('ต้อง', 'เข้าไป')",เผือก,0.009789759474207571
(),เผือก,0.4246575342465753
"('มีเรื่อง', 'ให้')",เผือก,0.011601853265551165
"('ตลอด', 'เรย')",เผือก,0.005231373220023194
"('มีเรื่อง', 'ให้', 'ตลอด', 'เรย')",เผือก,0.005214367718743531
"('อย่าง', 'บ่อย')",เผือก,0.006022629645625229
"('อยากรู้',)",เผือก,0.010774855006734283
"('ต่อม', 'อยากรู้')",เผือก,0.008849903337822856
"('แบบ', 'พา')",เผือก,0.005168683535020168
"(' ', 'อยาก', 'แบบ', 'พา')",เผือก,0.005152505446623094
"('เริ้บ', 'ต้อง')",เผือก,0.008787188421334764
"('สนุก', 'แน่')",เผือก,0.005126410270163958
"('เริ้บ', 'ต้อง', 'สนุก', 'แน่')",เผือก,0.0051108513953817825
"(' ', 'อันนี้')",เผือก,0.006924566661408767
"('งู', 'ๆ')",เผือก,0.006916971916971917
"(' ', 'อันนี้', 'งู', 'ๆ')",เผือก,0.006909449160633996
"('คือ', 'อยาก')",เผือก,0.04388940021475687
"('ต่อ', 'มัน')",เผือก,0.005063113725085556
"('คือ', 'อยาก', 'ต่อ', 'มัน')",เผือก,0.005048556095067724
"('ตื่น', 'เลย')",เผือก,0.008644659151905529
"('เลย',)",เผือก,0.010466988727858293
"('ต่อม', 'ตื่น', 'เลย')",เผือก,0.008637547585654179
"('ความ',)",เผือก,0.01574500768049155
"('กู', 'นี้')",เผือก,0.005017212279206564
"('ความ', 'กู', 'นี้')",เผือก,0.005003311806590496
"('ไป',)",เผือก,0.02829391891891892
"('เรื่อง', ' ')",เผือก,0.010291559754762076
"('ไป', 'เรื่อง', ' ')",เผือก,0.010284886681945505
"('นี่', 'ก็')",เผือก,0.00677133655394525
"('ไป', 'สั่งสอน')",เผือก,0.004953187123252534
"('นี่', 'ก็', 'ไป', 'สั่งสอน')",เผือก,0.004940249173658785
"('ยัง', 'อยาก')",เผือก,0.04401347222582889
"('มา', 'ละ')",เผือก,0.0075466445519573565
"('ด้วย',)",เผือก,0.023116321420441614
"('เพราะ', 'เอาไว้')",เผือก,0.006713271713271713
"('555', ' ')",เผือก,0.010195646857422353
"('เพราะ', 'เอาไว้', '555', ' ')",เผือก,0.010189480412747694
"('ตาม', 'เค้า')",เผือก,0.006694771694771695
"('เร็ว', 'ดี')",เผือก,0.004886908184780526
"('ตาม', 'เค้า', 'เร็ว', 'ดี')",เผือก,0.00487493822936861
"('จะ', 'ตาม')",เผือก,0.018611268341533503
"('นะ', ' ')",เผือก,0.010116040527477069
"('จะ', 'ตาม', 'นะ', ' ')",เผือก,0.010110229276895944
"(' ', 'ตาม')",เผือก,0.01942093290126578
"('ละ', 'แบบ')",เผือก,0.008391670717873927
"(' ', 'ตาม', 'ละ', 'แบบ')",เผือก,0.008386002362037221
"('กับ', 'การ')",เผือก,0.008380380468133603
"('กัน', 'เลย')",เผือก,0.008374804467241443
"('กับ', 'การ', 'กัน', 'เลย')",เผือก,0.00836927379968987
"('เสร็จ', 'แระ')",เผือก,0.009190886834239752
"('ได้', 'ที่ไหน')",เผือก,0.004802867383512544
"(' ', 'ตาม', 'ได้', 'ที่ไหน')",เผือก,0.004792114695340501
"('ต้อง', 'อยาก')",เผือก,0.04267722759754632
"('กับ', 'คนอื่น')",เผือก,0.00477194918371389
"('ต้อง', 'อยาก', 'กับ', 'คนอื่น')",เผือก,0.004761533818967816
"('ก็', 'ชอบ')",เผือก,0.00999140006879945
"('นะ', 'แต่')",เผือก,0.005568898564758317
"('ชอบ',)",เผือก,0.012424329188481676
"('ก็', 'ชอบ', 'นะ', 'แต่')",เผือก,0.005558804895507671
"('แบบ', 'นาง')",เผือก,0.0064810048143381475
"('แค่', 'ให้')",เผือก,0.009929520741039066
"('แบบ', 'นาง', 'แค่', 'ให้')",เผือก,0.009924608667161475
"('สุด', 'ๆ')",เผือก,0.006466268158380118
"(' ', 'อยาก', 'สุด', 'ๆ')",เผือก,0.006461430650277291
"('จะ',)",เผือก,0.007192145975415937
"('ใน', 'ตอ')",เผือก,0.004692961359628027
"('จะ', 'ใน', 'ตอ')",เผือก,0.004683467929081964
"('ได้', 'ขี้')",เผือก,0.021340566753869222
"('เท่าไหร่', ' ')",เผือก,0.009818910628206121
"('ขี้',)",เผือก,0.029503862596564914
"('ได้', 'ขี้', 'เท่าไหร่', ' ')",เผือก,0.009814286906665127
"('เรื่อง',)",เผือก,0.027111261312004805
"('ๆ', ' ')",เผือก,0.009809697434913325
"('เรื่อง', 'ๆ', ' ')",เผือก,0.009805141833801758
"('แระ', 'ก็')",เผือก,0.007228027711937905
"('เมื่อคืน', 'ตาม')",เผือก,0.018116094283606974
"('เรื่อง', 'ป้าย')",เผือก,0.0046375976437443974
"('เมื่อคืน', 'ตาม', 'เรื่อง', 'ป้าย')",เผือก,0.004628782100177981
"('แวะ', 'ไป')",เผือก,0.019620454861552044
"('ข่าว', 'ดิ')",เผือก,0.0046109081321330375
"('แวะ', 'ไป', 'ข่าว', 'ดิ')",เผือก,0.004602343555223137
"('การ', 'ขี้')",เผือก,0.021095029006804652
"(' ', 'โรค')",เผือก,0.004584810874704492
"('การ', 'ขี้', ' ', 'โรค')",เผือก,0.004576486697965571
"('เฟซ', 'เลิก')",เผือก,0.006290488743447565
"('ที', ' ')",เผือก,0.009634888920603206
"('เฟซ', 'เลิก', 'ที', ' ')",เผือก,0.00963082794093247
"('อันนี้', 'ไม่')",เผือก,0.017824074074074072
"('ไม่', 'ได้')",เผือก,0.010484774961127333
"('อันนี้', 'ไม่', 'ไม่', 'ได้')",เผือก,0.010480797710998073
"(' ', 'ขี้')",เผือก,0.020963957220464315
"('แบบ', 'เรา')",เผือก,0.004535334894835215
"(' ', 'ขี้', 'แบบ', 'เรา')",เผือก,0.004527569231492251
"('ก็', 'ต้อง')",เผือก,0.007924815297696654
"(' ', 'ซี')",เผือก,0.004511005851212037
"('ก็', 'ต้อง', ' ', 'ซี')",เผือก,0.004503447957748103
"('ฝึก', 'วิชา')",เผือก,0.006200297287253809
"('ทวิ', 'ต')",เผือก,0.004487179487179488
"('ฝึก', 'วิชา', 'ทวิ', 'ต')",เผือก,0.004479821135450274
"('เท่าที่', 'ตาม')",เผือก,0.017545101800820476
"('มา', 'ก็')",เผือก,0.006164518438954529
"('เท่าที่', 'ตาม', 'มา', 'ก็')",เผือก,0.0061609233857477415
"('ก็', 'ไม่ต้อง')",เผือก,0.011958299585005801
"('ขอ', 'ด้วย')",เผือก,0.015957311417416253
"('ไปหา',)",เผือก,0.006736027744431106
"('มา', '  ')",เผือก,0.004453123268851515
"('ไปหา', 'มา', '  ')",เผือก,0.004446095590339695
"('ยีนส์', 'ขี้')",เผือก,0.020541288234680027
"('มา',)",เผือก,0.02367172675521822
"('ยีนส์', 'ขี้', 'มา')",เผือก,0.016613115602195073
"(' ', 'ขอ')",เผือก,0.015113296769922534
"('ด้วย', 'คน')",เผือก,0.005250775689666057
"(' ', 'ขอ', 'ด้วย', 'คน')",เผือก,0.005244014021562536
"('อะ', 'อยาก')",เผือก,0.04125600855527714
"('มา', 'แล้ว')",เผือก,0.004401693060999055
"('ไป', 'มา', 'แล้ว')",เผือก,0.004395100429583188
"('คน', 'กล้า')",เผือก,0.00602880658436214
"('วิจารณ์', 'ข่าว')",เผือก,0.006025641025641026
"('คน', 'กล้า', 'วิจารณ์', 'ข่าว')",เผือก,0.006022494887525562
"('แป', 'ป')",เผือก,0.004352701325178389
"(' ', 'ขอ', 'แป', 'ป')",เผือก,0.004346504559270516
"('อ่ะ', 'แต่')",เผือก,0.004343434343434344
"('อยาก', 'อ่ะ', 'แต่')",เผือก,0.0043403826787512595
"('ต', 'น่า')",เผือก,0.005987432316329997
"('อีก', 'ละ')",เผือก,0.0059844172530739695
"('ต', 'น่า', 'อีก', 'ละ')",เผือก,0.005981420244088937
"('เรา', 'นี่แหละ')",เผือก,0.005978441127694859
"('ไป', 'เรื่อย')",เผือก,0.004317104951433309
"('เรา', 'นี่แหละ', 'ไป', 'เรื่อย')",เผือก,0.00431123475325542
"('ขอให้', 'บอก')",เผือก,0.0043001158522931945
"('เรื่อง', 'ขอให้', 'บอก')",เผือก,0.004294348789717681
"('คน', 'ขี้')",เผือก,0.019936923020339108
"('อย่าง', 'ฉัน')",เผือก,0.004280520089809323
"('คน', 'ขี้', 'อย่าง', 'ฉัน')",เผือก,0.0042748863663406396
"('นี่', 'อยาก')",เผือก,0.039340777333571
"('ด้วย', 'เลย')",เผือก,0.007505330240622291
"('นี่', 'อยาก', 'ด้วย', 'เลย')",เผือก,0.007502569853284741
"(' ', 'ขก')",เผือก,0.008326924204154046
"('55555',)",เผือก,0.0063346255407607166
"('อยาก', '55555')",เผือก,0.005889750360507144
"('เรื่อง', 'ดิ')",เผือก,0.004261083743842365
"('ไป', 'เรื่อง', 'ดิ')",เผือก,0.004258370407795695
"('อยากรู้', 'อยาก')",เผือก,0.03932435589373915
"('อยาก', 'เห็น')",เผือก,0.004244940658038474
"('อยากรู้', 'อยาก', 'อยาก', 'เห็น')",เผือก,0.0042396207309214765
"('เลย', 'ไม่ค่อย')",เผือก,0.005855028775006851
"('กัน', ' ')",เผือก,0.009010629892982834
"('เลย', 'ไม่ค่อย', 'กัน', ' ')",เผือก,0.009008021773384903
"('ทัน', 'ปะ')",เผือก,0.005048286952975601
"('เรื่อง', 'ชี')",เผือก,0.004208150678177303
"('อยาก', 'เรื่อง', 'ชี')",เผือก,0.004203063289559317
"('ขัดขวาง', 'การ')",เผือก,0.007390109890109891
"('ของ', 'สาว')",เผือก,0.004190214633931132
"('ขัดขวาง', 'การ', 'ของ', 'สาว')",เผือก,0.004185237838241037
"('ได้', 'ทุก')",เผือก,0.0081842516826995
"('ทำ', 'ไง')",เผือก,0.00417257313598777
"('ต่อม', 'ทำ', 'ไง')",เผือก,0.004167703365816573
"(' ', 'ต่อม')",เผือก,0.014908403026682594
"('ทำงาน',)",เผือก,0.010822759007287368
"(' ', 'ต่อม', 'ทำงาน')",เผือก,0.008048192261059156
"('เกิด', 'มา')",เผือก,0.016446821152703503
"('ดราม่า', 'แล้ว')",เผือก,0.004158119658119658
"('เกิด', 'มา', 'ดราม่า', 'แล้ว')",เผือก,0.004155755591925805
"('ออกจาก', 'วงการ')",เผือก,0.0057406326281099415
"('ออกจาก', 'วงการ', 'ไม่', 'ได้')",เผือก,0.009694715125057122
"('หน่อย',)",เผือก,0.0061074403179666335
"('ขอ', 'หน่อย')",เผือก,0.005738293545311089
"('งับ', 'อยาก')",เผือก,0.039292813291733515
"('แอบ',)",เผือก,0.006103950208935628
"('เรื่อง', 'บ้าน')",เผือก,0.004138755980861244
"('แอบ', 'เรื่อง', 'บ้าน')",เผือก,0.004134163347445243
"('ชาวไทย', 'ชอบ')",เผือก,0.00882629686191438
"('อย่าง', 'เรา')",เผือก,0.004129618553960659
"('ชาวไทย', 'ชอบ', 'อย่าง', 'เรา')",เผือก,0.004127363864205969
"('ความ', 'ทำงาน')",เผือก,0.008821775708568161
"('ขอ', 'ด้วย', 'คน')",เผือก,0.00495221977614986
"('ชาว',)",เผือก,0.0060572415494695294
"('ชาว', 'อยากรู้')",เผือก,0.007269561017934173
"('ไม่', 'ถูกใจ')",เผือก,0.004115294696690045
"('ต่อม', 'ไม่', 'ถูกใจ')",เผือก,0.004110866283102786
"('นี้', 'ไป')",เผือก,0.01773770695492809
"('นี้', 'ไป', 'มา')",เผือก,0.01544506619865723
"('หว่า', 'ต่อม')",เผือก,0.014745106257470622
"('ขี้', 'เกรียจ')",เผือก,0.0040903273541704165
"('หว่า', 'ต่อม', 'ขี้', 'เกรียจ')",เผือก,0.0040860760601828085
"('ขี้', 'ด้วย')",เผือก,0.014738713131359818
"('อันนี้', 'ไม่ต้อง')",เผือก,0.011083224508554488
"('ให้', 'หน่อย')",เผือก,0.005646742642770448
"('ไป', 'ให้', 'หน่อย')",เผือก,0.005644654088050315
"('อยาก', 'นะ', 'แต่')",เผือก,0.004904799612343549
"('เยอะ', 'นะคะ')",เผือก,0.004068181107043399
"('มีเรื่อง', 'ให้', 'เยอะ', 'นะคะ')",เผือก,0.0040640762189426485
"('ทุก', 'เรื่อง')",เผือก,0.018399767112951472
"('ดู', 'ขี้')",เผือก,0.019004201245580554
"('เกิน', 'นนน')",เผือก,0.004050612712584543
"('ดู', 'ขี้', 'เกิน', 'นนน')",เผือก,0.004046607818604099
"('ความ', 'ขี้')",เผือก,0.01892212621677786
"('ประหนึ่ง', 'ร่าง')",เผือก,0.00403532907353086
"('ความ', 'ขี้', 'ประหนึ่ง', 'ร่าง')",เผือก,0.004031401567438316
"('เรื่อง', 'ของ')",เผือก,0.007928548194730564
"('ชอบ', 'เรื่อง', 'ของ')",เผือก,0.007926608067070165
"('เดี๋ยว', 'หาเรื่อง')",เผือก,0.005568723911747168
"('ใหม่',)",เผือก,0.005853085867620751
"('เดี๋ยว', 'หาเรื่อง', 'ใหม่')",เผือก,0.004735557593442644
"('ทัน', 'ไป')",เผือก,0.01741179794165397
"('เลย', 'ว่า')",เผือก,0.00401259921185547
"('ทัน', 'ไป', 'เลย', 'ว่า')",เผือก,0.00400881990093723
"('ก็', 'หยุด')",เผือก,0.005542975835234919
"('ก็', 'หยุด', 'เรื่อง', 'ของ')",เผือก,0.007890082581528297
"('อยู่', 'ที่ไหน')",เผือก,0.00400321778557847
"('ความ', 'อยู่', 'ที่ไหน')",เผือก,0.0040013679890560875
"('ของ', 'กู')",เผือก,0.0055355590332116155
"('ความ', 'ของ', 'กู')",เผือก,0.0055337265446555066
"('ได้', 'ตาม')",เผือก,0.016725496583618136
"('กู', 'ขี้')",เผือก,0.018739963739963738
"('มาก',)",เผือก,0.005795130795130795
"('กู', 'ขี้', 'มาก')",เผือก,0.004697035439589499
"('ทัน', 'ตาม')",เผือก,0.015892976669822673
"('ทัน', 'ตาม', 'เลย')",เผือก,0.006215321757200648
