context,next_word,probability
"('ความ', 'บ้ง')",บูด,0.008658851668521289
"('จัด',)",บูด,0.008084800574919152
"('จัด', 'มาก')",บูด,0.0357573828232496
"('คอน',)",บูด,0.008017609820366978
"('คอน', 'มาก')",บูด,0.03571204534203235
"('มาก', 'มาก')",บูด,0.03568927581670073
"('แต่',)",บูด,0.007920823138214442
"('ไม่', 'แต่')",บูด,0.005906967220255993
"('ไดโนเสาร์',)",บูด,0.007858819169960474
"('กะทิ', 'ไดโนเสาร์')",บูด,0.005865020273513701
"('รู้',)",บูด,0.009751665657177468
"('ดด',)",บูด,0.01358241889312977
"('รู้', 'ดด')",บูด,0.009680414517515583
"('มาก', 'สุด')",บูด,0.008378524477595685
"('คน',)",บูด,0.007683912453542564
"('มัก',)",บูด,0.009609215514727326
"('คน', 'มัก')",บูด,0.007030249024040306
"('ตัวเอง',)",บูด,0.007602204206456824
"('ตัวเอง', 'มัก')",บูด,0.006993492452239457
"('นี่',)",บูด,0.007549691472118748
"('นี่', 'ที่สุด')",บูด,0.006957755520483164
"('ที่',)",บูด,0.009451611101803764
"('ที่', 'มาก')",บูด,0.035360088163886895
"('ล่ะ',)",บูด,0.00744907266646397
"('ล่ะ', 'มาก')",บูด,0.035326264163939726
"('รม',)",บูด,0.0074008450320294395
"('รม', 'แบบ')",บูด,0.009429654005019345
"('ทางสังคม',)",บูด,0.007353929714178161
"('ทางสังคม', 'มาก')",บูด,0.03526127360659735
"('ด้วย',)",บูด,0.007285902503293808
"('ด้วย', 'มาก')",บูด,0.03521531979965848
"('ดู',)",บูด,0.007242042854171
"('ดู', 'ดด')",บูด,0.00932157697308314
"('ก็', 'ละ')",บูด,0.006732823169831044
"('เหี้ย',)",บูด,0.007178375621573377
"('เหี้ย', 'บูด')",บูด,0.007318560209697761
"('บูด', 'ทั้ง')",บูด,0.00861213986596007
"('พส',)",บูด,0.00711712613198579
"('ตั้งแต่',)",บูด,0.009050165899073936
"('พส', 'ตั้งแต่')",บูด,0.006650460930096403
"('อันนี้', 'นะ')",บูด,0.009209740859017929
"('รี',)",บูด,0.007038988923046894
"('รี', 'มาก')",บูด,0.035046836884933846
"('ส่วนตัว',)",บูด,0.007001349657765352
"('ส่วนตัว', 'ตั้งแต่')",บูด,0.006583776310257868
"('แรก',)",บูด,0.008917560003794706
"('เว่อ',)",บูด,0.006946581146008378
"('แรก', 'เว่อ')",บูด,0.005244563966727275
"('แรก', 'วัน')",บูด,0.006533614187130272
"('ไหว',)",บูด,0.006893745640548709
"('ไหว', 'ดด')",บูด,0.009082787364959648
"('และ',)",บูด,0.0068595459141465205
"('ที่', 'และ')",บูด,0.005183718934173747
"('เรื่อง',)",บูด,0.006826132388351279
"('ไม่', 'เรื่อง')",บูด,0.00516054048237677
"('ผู้',)",บูด,0.006793478260869565
"('ไม่ต้อง',)",บูด,0.006777427927022621
"('ผู้', 'ไม่ต้อง')",บูด,0.005127283975830129
"('สน',)",บูด,0.006745865259345949
"('หมดอายุ',)",บูด,0.006730346947738252
"('สน', 'หมดอายุ')",บูด,0.005095095929315756
"('เท่าไหร่',)",บูด,0.006699821917213222
"('ไม่', 'เท่าไหร่')",บูด,0.00507382368869658
"('กร่อย',)",บูด,0.0066699604743083
"('กร่อย', 'มาก')",บูด,0.03479204546638954
"('คุณ',)",บูด,0.008593683854034376
"('อี',)",บูด,0.006626365961404325
"('คุณ', 'อี')",บูด,0.005023101908758554
"('อี๊',)",บูด,0.006598071815463119
"('อะ',)",บูด,0.008537090758392043
"('อี๊', 'อะ')",บูด,0.006296082114146364
"('แรง',)",บูด,0.00655673583662714
"('อะ', 'แรง')",บูด,0.004974906928099221
"('วววว',)",บูด,0.008482831398652487
"('นี้', 'จริง')",บูด,0.007549780674443383
"('ต้อง',)",บูด,0.006503589578123739
"('บ้ง', 'ต้อง')",บูด,0.004937594101134158
"('ยัง', 'บ้ง')",บูด,0.0075216443750694756
"('คุณ', 'มาก')",บูด,0.03465741510155409
"('พูดจา',)",บูด,0.0064525691699604745
"('พูดจา', 'มาก')",บูด,0.03463964005371838
"('อย่า',)",บูด,0.00642781669471295
"('อย่า', 'ดดด')",บูด,0.007476854900789993
"('ขับรถ',)",บูด,0.006403549562117337
"('ขับรถ', 'มาก')",บูด,0.034605077657143025
"('คละคลุ้ง',)",บูด,0.006379753635979891
"('สลิ่ม', 'คละคลุ้ง')",บูด,0.004849216805738544
"('มัน', 'มัน')",บูด,0.007434095027170232
"('คือ', 'จะ')",บูด,0.007425339218881261
"('สรุป',)",บูด,0.008286464191976003
"('แทบ',)",บูด,0.006322237416405972
"('สรุป', 'แทบ')",บูด,0.00480797375793274
"('แอบ',)",บูด,0.008252929651399208
"('อีก',)",บูด,0.006289017768091315
"('อีก', 'มาก')",บูด,0.034524008700016734
"('เกือบ',)",บูด,0.006267383984775289
"('เพราะ', 'เกือบ')",บูด,0.004769588469080589
"('สิ่ง',)",บูด,0.00624614715161185
"('สิ่ง', 'ก็')",บูด,0.011163369228913013
"('อ้าง',)",บูด,0.006225296442687747
"('คือ', 'อ้าง')",บูด,0.004739644661133985
"('ขึ้น',)",บูด,0.006204821422212726
"('จะ', 'ขึ้น')",บูด,0.004725052519456887
"('ห่า',)",บูด,0.006184712027103331
"('ห่า', 'มาก')",บูด,0.034449759265671245
"('ยืด',)",บูด,0.0061649585504914475
"('ยืด', 'สุด')",บูด,0.007290306761340413
"('ละครโทรทัศน์',)",บูด,0.006145551626100825
"('มาด',)",บูด,0.006135975283497592
"('ละครโทรทัศน์', 'มาด')",บูด,0.004676387787052702
"('คำ',)",บูด,0.006117071334462638
"('ก็', 'คำ')",บูด,0.004662844270965742
"('มั้ย',)",บูด,0.00609849191674159
"('มั้ย', 'ดด')",บูด,0.008524888592643018
"('จับแพะชนแกะ',)",บูด,0.006080228744428559
"('สรุป', 'จับแพะชนแกะ')",บูด,0.004636403642603663
"('รู้', 'แบบ')",บูด,0.008504775904345173
"('ไป',)",บูด,0.006053409506094927
"('แบบ', 'ไป')",บูด,0.004616600712870894
"('กลิ่น',)",บูด,0.006035902503293807
"('กลิ่น', 'นะ')",บูด,0.008479365612549741
"('งง',)",บูด,0.006018684872439813
"('ดดดดดแ',)",บูด,0.006010182338684754
"('งง', 'ดดดดดแ')",บูด,0.004585961653523645
"('จัง',)",บูด,0.0059933854964910865
"('นี้', 'จัง')",บูด,0.004573830825147097
"('ไทย',)",บูด,0.0059768606679361826
"('ไทย', 'มาก')",บูด,0.03430093732368042
"('นี่แหละ',)",บูด,0.00596060129847453
"('อย่าง', 'นี่แหละ')",บูด,0.004550113012667076
"('มากกว่า',)",บูด,0.005944601042470434
"('นะ', 'มากกว่า')",บูด,0.00453851752897352
"('เน็ต',)",บูด,0.007889638795150606
"('ไม่', 'ไหว')",บูด,0.006263372174004379
"('เน็ต', 'ไม่', 'ไหว')",บูด,0.0062581850753561374
"('จีน', 'นอกนั้น')",บูด,0.006403617706354481
"('ไร้ประโยชน์',)",บูด,0.005913353483685964
(),บูด,0.41040462427745666
"('จีน', 'นอกนั้น', 'ไร้ประโยชน์')",บูด,0.0045178495395555305
"('วงการ', 'มัน')",บูด,0.007685195321008909
"('ดดด',)",บูด,0.009788662546730754
"('วงการ', 'มัน', 'ดดด')",บูด,0.007101467926932542
"('บุพเพ', 'อันนี้')",บูด,0.006383429450872107
"('มาก', 'ยุค')",บูด,0.003758994628559846
"('อันนี้',)",บูด,0.007805429864253394
"('บุพเพ', 'อันนี้', 'มาก', 'ยุค')",บูด,0.0037492079775518204
"('ชำแหละ', 'ความ')",บูด,0.006348416040246483
"('วงการแพทย์', 'ไทย')",บูด,0.005046718468491833
"('ชำแหละ', 'ความ', 'วงการแพทย์', 'ไทย')",บูด,0.005041953841085697
"('ได้ขนาด', 'นี้')",บูด,0.007620886455268607
"('อย่าง', 'แรง')",บูด,0.005032531656552213
"('นี้',)",บูด,0.009685159176029962
"('แรง',)",บูด,0.005809667050045711
"('ได้ขนาด', 'นี้', 'อย่าง', 'แรง')",บูด,0.005027873300392934
"('กรอบ', 'ก็')",บูด,0.01140758667185045
"('ดราม่า', 'ที่')",บูด,0.006315556818540621
"('กรอบ', 'ก็', 'ดราม่า', 'ที่')",บูด,0.006311001217429054
"('มาบ', 'ก็')",บูด,0.011393919494942513
"('เหมือนกัน', 'นะ')",บูด,0.008865505816952274
"('มาบ', 'ก็', 'เหมือนกัน', 'นะ')",บูด,0.008861049608116503
"('ก็', 'คือ')",บูด,0.01795775602830091
"('มาก', 'บูด')",บูด,0.006273399758454107
"('ก็', 'คือ', 'มาก', 'บูด')",บูด,0.0062690397242714385
"('บูด', 'มาก')",บูด,0.0346165255733702
"('ที่สุด', 'ทำ')",บูด,0.0036664993780873233
"('มาก',)",บูด,0.05000640040962622
"('บูด', 'มาก', 'ที่สุด', 'ทำ')",บูด,0.0036579958682636435
"('ออก', 'แนว')",บูด,0.004955832471749106
"('นะ', 'อันนี้')",บูด,0.006243526591386286
"('ออก', 'แนว', 'นะ', 'อันนี้')",บูด,0.006239379210042866
"('อะไร', 'ค่ะ')",บูด,0.008788959253543364
"('น้ำทะเล', 'ที่ว่า')",บูด,0.003632110997839898
"('ค่ะ',)",บูด,0.0114007614007614
"('อะไร', 'ค่ะ', 'น้ำทะเล', 'ที่ว่า')",บูด,0.00362401723974614
"('ก็', 'ยัง')",บูด,0.006203873410998244
"('เพราะ', 'มึง')",บูด,0.0049130122438780606
"('ก็', 'ยัง', 'เพราะ', 'มึง')",บูด,0.004909062328801235
"('กลับ', 'ละ')",บูด,0.006192023384928185
"('ละ',)",บูด,0.007548904642609669
"('กลับ', 'ละ', 'ไม่', 'ไหว')",บูด,0.006052626098469388
"('แต่', 'แคนดิเดต')",บูด,0.004897373804594302
"('มาก', 'นะ')",บูด,0.008724370227686367
"('แต่', 'แคนดิเดต', 'มาก', 'นะ')",บูด,0.008720552850987634
"('นอกจาก', 'ซีน')",บูด,0.006172805329180449
"('กล้อง', 'ก็')",บูด,0.01179465380098914
"('นอกจาก', 'ซีน', 'กล้อง', 'ก็')",บูด,0.011790912770110672
"('กล้อง', 'ก็', 'ค่ะ')",บูด,0.00812683763903276
"('กัน', 'เน็ต')",บูด,0.006157890585583536
"('ค่า',)",บูด,0.005567379568106313
"('กัน', 'เน็ต', 'ค่า')",บูด,0.004288639518963779
"('มา', 'ตลอดมา')",บูด,0.0048636969675228394
"('ตอน', 'หวัง')",บูด,0.003557994851258581
"('มา', 'ตลอดมา', 'ตอน', 'หวัง')",บูด,0.0035508282419247895
"('ตัด', 'ซีน')",บูด,0.006121165612179139
"('แค่', 'ไหน')",บูด,0.0035386882333253507
"('ตัด', 'ซีน', 'แค่', 'ไหน')",บูด,0.0035317059682785693
"('ช่วย', 'เลย')",บูด,0.004805234225058076
"('มาก', 'ขอบคุณ')",บูด,0.0035197860223138283
"('ช่วย', 'เลย', 'มาก', 'ขอบคุณ')",บูด,0.003512981079203153
"('นี้', 'แบบ')",บูด,0.008578944503272417
"('มาก', 'อ่ะ')",บูด,0.003501273897531465
"('นี้', 'แบบ', 'มาก', 'อ่ะ')",บูด,0.0034946396062064643
"('ต', 'อะไร')",บูด,0.004745690450268502
"('ๆ', 'แบบนี้')",บูด,0.003465366082390903
"('ต', 'อะไร', 'ๆ', 'แบบนี้')",บูด,0.003459054385554326
"('พ', 'แวดล้อม')",บูด,0.004723317543786643
"('ขนาด', 'นี้')",บูด,0.007802876324217787
"('พ', 'แวดล้อม', 'ขนาด', 'นี้')",บูด,0.007799787387553345
"('มา', 'นั่ง')",บูด,0.0059718026687773755
"('นั่ง', 'เซ')",บูด,0.003438734266316255
"('มา', 'นั่ง', 'นั่ง', 'เซ')",บูด,0.0034326859218993303
"('จริง', 'ถ้า')",บูด,0.003992657917533243
"('เดิม', 'ๆจน')",บูด,0.004667956984232475
"('แบน', 'สุพรรณหงส์')",บูด,0.0034024387093440803
"('เดิม', 'ๆจน', 'แบน', 'สุพรรณหงส์')",บูด,0.0033967054218770466
"('จ้า', 'ไม่')",บูด,0.01254802681044303
"('เอา', 'จ้า')",บูด,0.007122170340663655
"('ดดด', 'ค่ะ')",บูด,0.008344509337371115
"('เอา', 'จ้า', 'ดดด', 'ค่ะ')",บูด,0.008341716899293429
"('แต่', 'กู')",บูด,0.005879433579563493
"('สุด', 'ๆ')",บูด,0.007600759246084826
"('แต่', 'กู', 'สุด', 'ๆ')",บูด,0.007598014677585886
"('ทั้ง', 'สเกล')",บูด,0.0033696628774561505
"('สุด', 'ๆ', 'ทั้ง', 'สเกล')",บูด,0.003364251622044895
"('เท่านั้น', 'โคตร')",บูด,0.007078831731231759
"('ดดดด',)",บูด,0.005175829091141451
"('เท่านั้น', 'โคตร', 'ดดดด')",บูด,0.004028605342762998
"('นะคะ', 'ว่า')",บูด,0.004604653090165708
"('เรา', 'เลย')",บูด,0.004592628779243337
"('นะคะ', 'ว่า', 'เรา', 'เลย')",บูด,0.004590006007288113
"('ผี', 'สลิ่ม')",บูด,0.005835837338376823
"('วัน', 'ๆ')",บูด,0.005833243748693085
"('ผี', 'สลิ่ม', 'วัน', 'ๆ')",บูด,0.005830664567840924
"('นะ', 'มึง')",บูด,0.004589046988179832
"('นะ', 'มึง', 'ค่ะ')",บูด,0.007697317270922568
"('อีดอก', 'วันนี้')",บูด,0.004583959599561846
"('ทั้งวัน', 'ตอนเช้า')",บูด,0.0033283040376861886
"('อีดอก', 'วันนี้', 'ทั้งวัน', 'ตอนเช้า')",บูด,0.0033232999343214293
"('สรุป', 'คือ')",บูด,0.014188897624509518
"('ทั้ง', 'อาเซียน')",บูด,0.0033136568419909894
"('สรุป', 'คือ', 'ทั้ง', 'อาเซียน')",บูด,0.003308760641442615
"('สุด', 'นอกนั้น')",บูด,0.0057753650053999845
"('ดดดดลัฟวี่', 'ไม่')",บูด,0.011787837734848922
"('สุด', 'นอกนั้น', 'ดดดดลัฟวี่', 'ไม่')",บูด,0.0117854354363297
"('บ้ง', 'ไม่')",บูด,0.012359736805582661
"('ไม่', 'เอา')",บูด,0.0032920902732713245
"('บ้ง', 'ไม่', 'ไม่', 'เอา')",บูด,0.0032873746823488367
"('สุพรรณหงส์', 'คือ')",บูด,0.014074948849186279
"('พอ', 'ๆ')",บูด,0.005742631469372321
"('สุพรรณหงส์', 'คือ', 'พอ', 'ๆ')",บูด,0.005740316976014917
"('กลิ่น', 'กะทิ')",บูด,0.005738014632228942
"('เด็กดี', 'ของ')",บูด,0.0032711780118815817
"('กลิ่น', 'กะทิ', 'เด็กดี', 'ของ')",บูด,0.003266633218396997
"('อารมณ์', 'กู')",บูด,0.0057152580560249425
"('ด', 'เลย')",บูด,0.004483002748477586
"('อารมณ์', 'กู', 'ด', 'เลย')",บูด,0.004480771332822866
"('เกณฑ์', 'วัด')",บูด,0.004469785026155497
"('มาก', 'เจ๊ง')",บูด,0.0032376090106735786
"('เกณฑ์', 'วัด', 'มาก', 'เจ๊ง')",บูด,0.003233314446518158
"('ศ์', 'คือ')",บูด,0.013905933036367819
"('นาน', 'แล้ว')",บูด,0.005026722065820451
"('ศ์', 'คือ', 'นาน', 'แล้ว')",บูด,0.005024612441291425
"('เน่า', 'ไม่')",บูด,0.011587168316997269
"('นาน', 'แล้ว', 'เน่า', 'ไม่')",บูด,0.011585079762277135
"('ว่า', 'จะ')",บูด,0.006856855533861845
"('ว่า', 'จะ', 'ขนาด', 'นี้')",บูด,0.007431478556124486
"('พนักงาน', 'คือ')",บูด,0.0138913120540049
"('ค่ะ', 'ทำ')",บูด,0.003214515098228899
"('พนักงาน', 'คือ', 'ค่ะ', 'ทำ')",บูด,0.0032124778574677856
"('มี', 'ความ')",บูด,0.005643442015256108
"('บ้ง', 'ใน')",บูด,0.003203911304934323
"('มี', 'ความ', 'บ้ง', 'ใน')",บูด,0.0031999064109538788
"('ที่', 'จัด')",บูด,0.004414430861938815
"('มาก', 'อี')",บูด,0.004412452739967814
"('ที่', 'จัด', 'มาก', 'อี')",บูด,0.004410484220530654
"('ไปดู', 'คอน')",บูด,0.004408525233875271
"('ไปดู', 'คอน', 'มาก')",บูด,0.03158721535386043
"('เซ็ง', 'มาก')",บูด,0.03216397542313989
"('มาก', 'พูดตรงๆ')",บูด,0.003181703562138345
"('เซ็ง', 'มาก', 'มาก', 'พูดตรงๆ')",บูด,0.003177869676725512
"('ต', 'ไม่')",บูด,0.011478774761954176
"('แต่', 'ข')",บูด,0.0031696160956713165
"('ต', 'ไม่', 'แต่', 'ข')",บูด,0.0031658547175023553
"('จะ', 'กะทิ')",บูด,0.005570630760269983
"('ไดโนเสาร์', 'เต่าล้านปี')",บูด,0.003157705023988863
"('จะ', 'กะทิ', 'ไดโนเสาร์', 'เต่าล้านปี')",บูด,0.0031540141154348133
"('ไม่', 'รู้')",บูด,0.006126859539262629
"('ดด',)",บูด,0.010131533664056138
"('ไม่', 'รู้', 'ดด')",บูด,0.007333251943427168
"('เน่า', 'มาก')",บูด,0.03183675329276948
"('เน่า', 'มาก', 'สุด', 'ๆ')",บูด,0.007268808445412667
"('พวก', 'คน')",บูด,0.004348274432002869
"('มัก', 'มี')",บูด,0.003138754696725711
"('พวก', 'คน', 'มัก', 'มี')",บูด,0.003135198913600036
"('เพราะ', 'ตัวเอง')",บูด,0.004332442683592019
"('มัก', 'มองไม่เห็น')",บูด,0.0031273157181552305
"('เพราะ', 'ตัวเอง', 'มัก', 'มองไม่เห็น')",บูด,0.0031238247318817886
"('ส้ม', 'นี่')",บูด,0.004316803267299996
"('ที่สุด', 'ตั้งแต่')",บูด,0.005501225438111834
"('ส้ม', 'นี่', 'ที่สุด', 'ตั้งแต่')",บูด,0.005499507579251117
"('เท้น', 'ที่')",บูด,0.0054977974935074185
"('มาก', 'ละ')",บูด,0.005496095128241118
"('เท้น', 'ที่', 'มาก', 'ละ')",บูด,0.0054944004312868265
"('อีก', 'ล่ะ')",บูด,0.00430656549503924
"('มาก', 'บ้ง')",บูด,0.0066687092072157395
"('อีก', 'ล่ะ', 'มาก', 'บ้ง')",บูด,0.0066670372068679635
"('อา', 'รม')",บูด,0.004301549443674874
"('แบบ', 'รู้')",บูด,0.00548604017793771
"('อา', 'รม', 'แบบ', 'รู้')",บูด,0.005484390421276818
"('มารยาท', 'ทางสังคม')",บูด,0.004296600124701165
"('มาก', 'ไป')",บูด,0.0042949649514709125
"('มารยาท', 'ทางสังคม', 'มาก', 'ไป')",บูด,0.00429333699754852
"('แบบนี้', 'ด้วย')",บูด,0.004290102557227987
"('มาก', 'กก')",บูด,0.004813541263146831
"('แบบนี้', 'ด้วย', 'มาก', 'กก')",บูด,0.0048103491489457535
"('มัน', 'ดู')",บูด,0.004275122962799997
"('ดด', 'อ่ะ')",บูด,0.0030830987384005836
"('มัน', 'ดู', 'ดด', 'อ่ะ')",บูด,0.0030815268562288715
"('ไบโอ', 'ก็')",บูด,0.010096883452670348
"('ไบโอ', 'ก็', 'ละ')",บูด,0.004872091068951418
"('ไอ้', 'เหี้ย')",บูด,0.004267297354906776
"('บูด', 'ทั้ง')",บูด,0.00662276957606606
"('ไอ้', 'เหี้ย', 'บูด', 'ทั้ง')",บูด,0.00662122464960456
"('เหี้ย', 'บูด')",บูด,0.0054349850292012385
"('ทั้ง', 'โรงเรียน')",บูด,0.003069471002342446
"('เหี้ย', 'บูด', 'ทั้ง', 'โรงเรียน')",บูด,0.0030664141323327857
"('อ่ะ', 'พส')",บูด,0.00425110472482309
"('ตั้งแต่', 'อ')",บูด,0.0030591163384872913
"('อ่ะ', 'พส', 'ตั้งแต่', 'อ')",บูด,0.0030561111695968
"('นะ', 'ไม่')",บูด,0.011155663411452703
"('อันนี้', 'นะ', 'ไม่')",บูด,0.01115417665694858
"('มา', 'รี')",บูด,0.0042336539166266274
"('มา', 'รี', 'มาก', 'กก')",บูด,0.004774262646234965
"('ค', 'ส่วนตัว')",บูด,0.004230711550228452
"('ตั้งแต่', 'มา')",บูด,0.0030430099799934004
"('ค', 'ส่วนตัว', 'ตั้งแต่', 'มา')",บูด,0.0030401043547028384
"('ตอนนี้', 'โคตร')",บูด,0.007123947484862978
"('วัน', 'แรก')",บูด,0.005961242947931583
"('เว่อ', 'เรา')",บูด,0.004213617608622234
"('วัน', 'แรก', 'เว่อ', 'เรา')",บูด,0.00421219171786828
"('วัน', 'ที่สอง')",บูด,0.003028738610149484
"('วัน', 'แรก', 'วัน', 'ที่สอง')",บูด,0.0030259160835648118
"('ไม่', 'ไหว', 'ดด')",บูด,0.00709128602971066
"('วิชา', 'ที่')",บูด,0.005362210308768828
"('และ', 'ไม่')",บูด,0.011066912698583271
"('วิชา', 'ที่', 'และ', 'ไม่')",บูด,0.011065527215673202
"('เหอะ', 'ไม่')",บูด,0.011064147364807484
"('เรื่อง', 'นี้')",บูด,0.006513915384928796
"('เหอะ', 'ไม่', 'เรื่อง', 'นี้')",บูด,0.006512546695613058
"('โลก', 'ผู้')",บูด,0.004188533566318172
"('ไม่ต้อง', 'ไป')",บูด,0.004187175903670187
"('โลก', 'ผู้', 'ไม่ต้อง', 'ไป')",บูด,0.004185823704453381
"('ไป', 'สน')",บูด,0.004184476935755517
"('หมดอายุ',)",บูด,0.004537584968850667
"('ไป', 'สน', 'หมดอายุ')",บูด,0.003604435367988329
"('นิ้ว', 'ไม่')",บูด,0.0110533072564064
"('เท่าไหร่', 'กำลังดี')",บูด,0.0030026125860635974
"('นิ้ว', 'ไม่', 'เท่าไหร่', 'กำลังดี')",บูด,0.0029999671149117993
"('ไม่', 'กร่อย')",บูด,0.004168213791606321
"('มาก', 'สงสาร')",บูด,0.002993195216643526
"('ไม่', 'กร่อย', 'มาก', 'สงสาร')",บูด,0.0029905914059666
"('เนี่ย', 'คุณ')",บูด,0.005312091765361193
"('อี', 'กะทิ')",บูด,0.005310802633771798
"('เนี่ย', 'คุณ', 'อี', 'กะทิ')",บูด,0.005309518557600399
"('อะ', 'อี๊')",บูด,0.004150917297213652
"('อะ', 'บูด')",บูด,0.005294782514013029
"('อะ', 'อี๊', 'อะ', 'บูด')",บูด,0.005293513426943504
"('บูด', 'อะ')",บูด,0.005304432216968167
